日付,TIF,移動元,移動先,回答数
2026-01-18,福井,越前打刃物会館,越前そばの里 エリア,1
2026-01-18,福井,越前水仙の里公園,越前海岸 北部 エリア,1
2026-01-18,福井,越前海岸,あわら湯のまち エリア,1
2026-01-18,福井,道の駅「三方五湖」,道の駅「若狭おばま」 エリア,1
2026-01-18,福井,金ヶ崎 エリア,敦賀赤レンガ倉庫,1
2026-01-19,石川,あいうえおの杜,ゆのくに天祥,1
2026-01-19,石川,のとじま水族館,金沢市,1
2026-01-19,石川,ひがし茶屋街,小松空港,1
2026-01-19,石川,小松空港,羽田空港,1
2026-01-19,石川,小松空港,金沢駅,1
2026-01-19,石川,片山津温泉,小松空港,1
2026-01-19,石川,金沢城,ゆのくに天祥,1
2026-01-19,福井,あわら温泉街,JR芦原温泉駅 エリア,1
2026-01-19,福井,あわら湯のまち エリア,大本山永平寺,1
2026-01-19,福井,かつやま恐竜の森 エリア,福井県立恐竜博物館,1
2026-01-19,福井,かつやま恐竜の森 エリア,福井駅,1
2026-01-19,福井,ふれあいパーク三里浜(道の駅「みくに」),ふくい鮮いちば エリア,1
2026-01-19,福井,レインボーライン,湖上館パムコ（水月湖）エリア,1
2026-01-19,福井,レインボーライン,美浜町レイクセンター エリア,1
2026-01-19,福井,一乗谷朝倉氏遺跡,ふくい鮮いちば エリア,1
2026-01-19,福井,一乗谷朝倉氏遺跡,大本山 永平寺 エリア,1
2026-01-19,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,1
2026-01-19,福井,三方五湖,金ヶ崎 エリア,1
2026-01-19,福井,丸岡城,越前そばの里 エリア,1
2026-01-19,福井,北の庄城址・柴田公園,かつやま恐竜の森 エリア,1
2026-01-19,福井,北の庄城址・柴田公園,名勝 養浩館庭園 エリア,1
2026-01-19,福井,北陸新幹線 越前たけふ駅 エリア,越前和紙の里,1
2026-01-19,福井,名勝 養浩館庭園 エリア,福井県立恐竜博物館,1
2026-01-19,福井,大本山永平寺,JR敦賀駅前 エリア,1
2026-01-19,福井,大本山永平寺,福井駅前 エリア（宿泊施設）,1
2026-01-19,福井,小浜市 阿納 エリア,レインボーライン,1
2026-01-19,福井,氣比神宮,金ヶ崎 エリア,1
2026-01-19,福井,水晶浜海水浴場,美浜町レイクセンター エリア,1
2026-01-19,福井,瀧谷寺,あわら湯のまち エリア,1
2026-01-19,福井,瀧谷寺,大本山 永平寺 エリア,1
2026-01-19,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,1
2026-01-19,福井,福井県立恐竜博物館,福井駅前 エリア,2
2026-01-19,福井,福井駅前 エリア,北の庄城址・柴田公園,1
2026-01-19,福井,福井駅前 エリア,大本山永平寺,2
2026-01-19,福井,福井駅前 エリア,福井県立恐竜博物館,1
2026-01-19,福井,越前がにミュージアム,越前そばの里 エリア,1
2026-01-19,福井,越前そばの里 エリア,福井県立恐竜博物館,1
2026-01-19,福井,越前そばの里 エリア,越前大仏,1
2026-01-19,福井,越前そばの里 エリア,道の駅「越前」,1
2026-01-19,福井,越前海岸,大本山 永平寺 エリア,1
2026-01-19,福井,道の駅「若狭おばま」,小浜市 阿納 エリア,1
2026-01-19,福井,養浩館庭園,福井駅前 エリア,1
2026-01-20,石川,のと鉄道（通常）,兼六園,1
2026-01-20,石川,のと鉄道（通常）,金沢城,1
2026-01-20,石川,小松駅周辺,小松空港,1
2026-01-20,石川,越前松島水族館,ゆのくに天祥,1
2026-01-20,石川,金沢駅,KKRホテル金沢,1
2026-01-20,福井,三国湊 エリア,三国サンセットビーチ,1
2026-01-20,福井,三國湊レトロ,道の駅みくに ふれあいパーク三里浜 エリア,1
2026-01-20,福井,大本山永平寺,大本山 永平寺 エリア,1
2026-01-20,福井,越前そばの里,東尋坊 エリア,1
2026-01-21,石川,のとじま水族館,温泉,1
2026-01-21,石川,のと鉄道（通常）,道の駅穴水,2
2026-01-21,石川,ゆのくに天祥,山中温泉,1
2026-01-21,石川,兼六園,小松空港,2
2026-01-21,石川,小松空港,帰宅する,1
2026-01-21,石川,小松空港,羽田空港,1
2026-01-21,石川,鈴木大拙館,石川県立歴史博物館,1
2026-01-21,福井,あわら温泉街,越前松島水族館 エリア,1
2026-01-21,福井,えちぜん鉄道 松岡駅 エリア,東尋坊,1
2026-01-21,福井,丸岡城,道の駅「恐竜渓谷かつやま」 エリア,1
2026-01-21,福井,大本山永平寺,えちぜん鉄道 松岡駅 エリア,1
2026-01-21,福井,山代温泉（石川県）,JR芦原温泉駅 エリア,1
2026-01-21,福井,敦賀市立博物館 エリア,日本海さかな街,1
2026-01-21,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,1
2026-01-21,福井,福井駅,越前そばの里 エリア,1
2026-01-21,福井,越前がにミュージアム,北陸新幹線 越前たけふ駅 エリア,1
2026-01-21,福井,越前がにミュージアム,道の駅「南えちぜん山海里」 エリア,1
2026-01-21,福井,越前松島水族館 エリア,三國湊レトロ,1
2026-01-21,福井,道の駅「南えちぜん山海里」 エリア,花はす公園,1
2026-01-21,福井,道の駅「恐竜渓谷かつやま」 エリア,越前大野城,1
2026-01-22,石川,ゆのくに天祥,近江町市場,1
2026-01-22,石川,和倉温泉,のとじま水族館,1
2026-01-22,石川,越前松島水族館,ゆのくに天祥,1
2026-01-22,福井,丸岡城,道の駅みくに ふれあいパーク三里浜 エリア,1
2026-01-22,福井,越前陶芸村,越前和紙の里 エリア,1
2026-01-22,福井,道の駅みくに ふれあいパーク三里浜 エリア,越前大仏,1
2026-01-23,石川,法師旅館,兼六園,1
2026-01-23,福井,かつやま恐竜の森 エリア,一乗谷朝倉氏遺跡,1
2026-01-23,福井,一乗谷朝倉氏遺跡,越前そばの里 エリア,1
2026-01-23,福井,大本山永平寺,一乗谷朝倉氏遺跡 エリア,1
2026-01-23,福井,福井県立恐竜博物館,一乗谷朝倉氏遺跡 エリア,1
2026-01-23,福井,越前そばの里,一乗谷朝倉氏遺跡 エリア,1
2026-01-23,福井,越前大仏 エリア,丸岡城,1
2026-01-23,福井,越前大野城,越前大仏 エリア,1
2026-01-23,福井,越前海岸,越前そばの里 エリア,1
2026-01-23,福井,越前海岸 北部 エリア,丸岡城,1
2026-01-24,石川,兼六園,小松空港,1
2026-01-24,石川,妙立寺,西茶屋資料館,1
2026-01-24,福井,あわら温泉街,東尋坊 エリア,1
2026-01-24,福井,名田庄 エリア,越前大野城,1
2026-01-24,福井,大本山 永平寺 エリア,レインボーライン,1
2026-01-24,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2026-01-24,福井,大本山永平寺,東尋坊 エリア,1
2026-01-24,福井,東尋坊 エリア,福井県立恐竜博物館,1
2026-01-24,福井,福井県立恐竜博物館,あわら湯のまち エリア,1
2026-01-24,福井,福井駅,大本山 永平寺 エリア,1
2026-01-24,福井,福井駅,福井駅前 エリア,1
2026-01-24,福井,福井駅前 エリア,敦賀駅,1
2026-01-24,福井,道の駅「名田庄」,名田庄 エリア,1
2026-01-24,福井,養浩館庭園,大本山 永平寺 エリア,1
2026-01-25,石川,のとじま水族館,ひょっこり温泉,2
2026-01-25,石川,ひがし茶屋休憩館,金沢駅,1
2026-01-25,石川,小松空港,新千歳空港,1
2026-01-25,石川,武家屋敷,金沢中央観光案内所,1
2026-01-25,石川,白川郷,小松空港,1
2026-01-25,石川,能登ミルク,のとじま水族館,1
2026-01-25,福井,かつやま恐竜の森 エリア,大本山永平寺,1
2026-01-25,福井,めがねミュージアム,越前そばの里 エリア,1
2026-01-25,福井,一乗谷朝倉氏遺跡,名勝 養浩館庭園 エリア,1
2026-01-25,福井,丸岡城,かつやま恐竜の森 エリア,1
2026-01-25,福井,丸岡城,大本山 永平寺 エリア,1
2026-01-25,福井,丸岡城,道の駅みくに ふれあいパーク三里浜 エリア,1
2026-01-25,福井,名勝 養浩館庭園 エリア,越前大野城,1
2026-01-25,福井,大本山 永平寺 エリア,勝山城博物館,1
2026-01-25,福井,大本山 永平寺 エリア,氣比神宮,1
2026-01-25,福井,明城ファーム,越前そばの里 エリア,1
2026-01-25,福井,東尋坊,あわら湯のまち エリア,1
2026-01-25,福井,越前そばの里 エリア,福井駅,1
2026-01-25,福井,道の駅みくに ふれあいパーク三里浜 エリア,吉崎御坊跡,1
2026-01-26,石川,のとじま水族館,和倉温泉,1
2026-01-26,石川,のと鉄道（通常）,和倉温泉,1
2026-01-26,石川,東尋坊,ゆのくに天祥,1
2026-01-26,石川,近江町市場,のとじま水族館,1
2026-01-26,福井,あわら温泉街,三国湊 エリア,1
2026-01-26,福井,三国湊 エリア,北の庄城址・柴田公園,1
2026-01-26,福井,丸岡城,越前そばの里 エリア,1
2026-01-26,福井,暦会館,道の駅「若狭おばま」 エリア,1
2026-01-26,福井,東尋坊,あわら湯のまち エリア,1
2026-01-26,福井,福井和泉スキー場,道の駅「恐竜渓谷かつやま」 エリア,1
2026-01-26,福井,越前海岸 北部 エリア,氣比神宮,1
2026-01-27,石川,KOKOHOTEL Premier 金沢香林坊,金沢駅,1
2026-01-27,石川,ゆのくに天祥,帰宅,1
2026-01-27,石川,兼六園,ゆのくに天祥,1
2026-01-27,石川,金沢エムザ,KOKOHOTEL Premier 金沢香林坊,1
2026-01-27,福井,大本山 永平寺 エリア,東尋坊,2
2026-01-27,福井,大本山永平寺,大本山 永平寺 エリア,2
2026-01-27,福井,小浜市 阿納 エリア,敦賀駅,1
2026-01-28,石川,KOKOHOTEL Premier 金沢香林坊,金沢駅,1
2026-01-28,石川,のとじま水族館,和倉温泉,2
2026-01-28,石川,兼六園,小松空港,1
2026-01-28,石川,和倉温泉総湯,のとじま水族館,1
2026-01-28,石川,石川県立歴史博物館,武家屋敷,1
2026-01-28,石川,金沢エムザ,KOKOHOTEL Premier 金沢香林坊,1
2026-01-28,福井,うみんぴあ大飯 エリア,御食国若狭おばま食文化館,1
2026-01-28,福井,大本山 永平寺 エリア,丸岡城,1
2026-01-28,福井,小浜市 阿納 エリア,明通寺,1
2026-01-28,福井,氣比神宮,小浜市 阿納 エリア,1
2026-01-28,福井,越前大野城,大本山 永平寺 エリア,1
2026-01-28,福井,道の駅「シーサイド高浜」,うみんぴあ大飯 エリア,1
2026-01-28,福井,道の駅「若狭おばま」 エリア,御食国若狭おばま食文化館,1
2026-01-29,福井,あわら温泉「芦湯」,あわら湯のまち エリア,1
2026-01-29,福井,あわら温泉街,福井駅前 エリア,1
2026-01-29,福井,三国,あわら湯のまち エリア,1
2026-01-29,福井,丸岡城,丸岡城 エリア,1
2026-01-29,福井,敦賀駅,JR芦原温泉駅 エリア,1
2026-01-29,福井,越前そばの里 エリア,御誕生寺,1
2026-01-29,福井,道の駅「越前」,越前そばの里 エリア,1
2026-01-30,石川,兼六園,小松空港,1
2026-01-30,石川,石川県立歴史博物館,香林坊,1
2026-01-30,石川,金沢駅,石川県立歴史博物館,1
2026-01-30,福井,かつやま恐竜の森 エリア,大本山永平寺,1
2026-01-30,福井,かつやま恐竜の森 エリア,越前大仏,1
2026-01-30,福井,丸岡城,かつやま恐竜の森 エリア,1
2026-01-30,福井,大本山 永平寺 エリア,一乗谷朝倉氏遺跡,1
2026-01-30,福井,敦賀市立博物館,越前そばの里 エリア,1
2026-01-30,福井,福井県立恐竜博物館,大本山 永平寺 エリア,2
2026-01-30,福井,越前そばの里 エリア,越前大野城,1
2026-01-30,福井,越前松島水族館,道の駅みくに ふれあいパーク三里浜 エリア,1
2026-01-30,福井,道の駅みくに ふれあいパーク三里浜 エリア,三國湊レトロ,1
2026-01-31,石川,KOKOHOTEL Premier 金沢香林坊,金沢駅,1
2026-01-31,石川,ゆのくに天祥,兼六園,1
2026-01-31,石川,石川県立歴史博物館,金沢城公園,1
2026-01-31,石川,金沢エムザ,KOKOHOTEL Premier 金沢香林坊,1
2026-01-31,石川,金沢城,石川県立歴史博物館,1
2026-01-31,福井,ふくい鮮いちば エリア,一乗谷朝倉氏遺跡,1
2026-01-31,福井,一乗谷朝倉氏遺跡,敦賀市立博物館 エリア,1
2026-01-31,福井,三国湊 エリア,大本山永平寺,1
2026-01-31,福井,勝山城博物館,大本山 永平寺 エリア,1
2026-01-31,福井,北の庄城址・柴田公園,ふくい鮮いちば エリア,1
2026-01-31,福井,大本山 永平寺 エリア,福井県立恐竜博物館,2
2026-01-31,福井,大本山永平寺,北ノ庄 エリア,1
2026-01-31,福井,敦賀市立博物館 エリア,日本海さかな街,1
2026-01-31,福井,敦賀赤レンガ倉庫,金ヶ崎 エリア,2
2026-01-31,福井,日本海さかな街 エリア,越前そばの里,1
2026-01-31,福井,東尋坊,三国湊 エリア,1
2026-01-31,福井,東尋坊,福井駅前 エリア,1
2026-01-31,福井,氣比神宮,日本海さかな街 エリア,1
2026-01-31,福井,福井駅前 エリア（宿泊施設）,氣比神宮,1
2026-01-31,福井,越前がにミュージアム,大本山 永平寺 エリア,1
2026-01-31,福井,越前がにミュージアム,越前そばの里 エリア,1
2026-01-31,福井,越前そばの里,東尋坊 エリア,1
2026-01-31,福井,越前大仏,越前そばの里 エリア,1
2026-01-31,福井,越前大野城,はたや記念館 ゆめおーれ勝山 エリア,1
2026-01-31,福井,越前陶芸村,道の駅「パークイン丹生ヶ丘」 エリア,1
2026-01-31,福井,道の駅「越前」,越前そばの里 エリア,1
2026-01-31,福井,金ヶ崎 エリア,一乗谷朝倉氏遺跡,1
2026-01-31,福井,金ヶ崎 エリア,氣比神宮,1
2026-02-01,石川,ひがし茶屋街,小松空港,1
2026-02-01,石川,小松空港,帰宅,1
2026-02-01,石川,小松駅,小松空港,1
2026-02-01,石川,山代温泉,小松空港,1
2026-02-01,石川,法師旅館,兼六園,1
2026-02-01,福井,あわら湯のまち エリア,福井駅,1
2026-02-01,福井,かつやま恐竜の森 エリア,あわら温泉屋台村「湯けむり横丁」,1
2026-02-01,福井,かつやま恐竜の森 エリア,あわら温泉街,1
2026-02-01,福井,一乗谷朝倉氏遺跡,かずら橋 エリア,1
2026-02-01,福井,一乗谷朝倉氏遺跡,三国湊 エリア,2
2026-02-01,福井,三国湊 エリア,一乗谷朝倉氏遺跡,1
2026-02-01,福井,名勝 養浩館庭園 エリア,福井駅,1
2026-02-01,福井,大本山 永平寺 エリア,福井県立恐竜博物館,2
2026-02-01,福井,大本山永平寺,大本山 永平寺 エリア,2
2026-02-01,福井,大本山永平寺,東尋坊 エリア,1
2026-02-01,福井,小浜市水産食品センター（若狭小浜お魚センター）,小浜市 阿納 エリア,1
2026-02-01,福井,敦賀市立博物館 エリア,敦賀赤レンガ倉庫,1
2026-02-01,福井,明通寺,道の駅「若狭おばま」 エリア,1
2026-02-01,福井,東尋坊,あわら湯のまち エリア,2
2026-02-01,福井,東尋坊 エリア,丸岡城,1
2026-02-01,福井,氣比神宮,敦賀市立博物館 エリア,1
2026-02-01,福井,福井和泉スキー場,道の駅「恐竜渓谷かつやま」 エリア,1
2026-02-01,福井,福井県立恐竜博物館,かつやま恐竜の森 エリア,1
2026-02-01,福井,福井県立恐竜博物館,大本山 永平寺 エリア,1
2026-02-01,福井,福井駅前 エリア,一乗谷朝倉氏遺跡,1
2026-02-01,福井,美浜町レイクセンター エリア,三方五湖,1
2026-02-01,福井,越前大仏,大本山 永平寺 エリア,1
2026-02-01,福井,道の駅「恐竜渓谷かつやま」,道の駅「禅の里」 エリア,1
2026-02-01,福井,道の駅「越前おおの荒島の郷」,越前そばの里 エリア,1
2026-02-01,福井,金津創作の森,JR芦原温泉駅 エリア,1
2026-02-01,福井,養浩館庭園,福井駅前 エリア,1
2026-02-02,石川,こまつの杜,大江戸温泉物語Premium 山下家,1
2026-02-02,石川,月うさぎの里,近江町市場,1
2026-02-02,福井,かつやま恐竜の森 エリア,越前がにミュージアム,1
2026-02-02,福井,一乗谷朝倉氏遺跡,平泉寺白山神社 エリア,1
2026-02-02,福井,北前船主の館 右近家,河野北前船主通りエリア,1
2026-02-02,福井,北陸新幹線 越前たけふ駅 エリア,福井県立恐竜博物館,1
2026-02-02,福井,敦賀赤レンガ倉庫,道の駅「若狭おばま」 エリア,1
2026-02-02,福井,福井県立恐竜博物館,はたや記念館 ゆめおーれ勝山 エリア,1
2026-02-02,福井,福井県立恐竜博物館,道の駅「恐竜渓谷かつやま」 エリア,1
